award_id,cancelled_trump,title,directorate,start_date,year,state,org_name,end_date,award_amount
"=""2044022""",no,SCC-CIVIC-PG Track A: Connecting Underrepresented Youths with Employment Opportunities,CNS,01/15/2021,2021,KS,University of Kansas Center for Research Inc,07/31/2021,50000.0
"=""2035793""",no,SBIR Phase I:  Stress Pathway Inhibition Prevents COVID-19 Infection (COVID-19),TI,01/15/2021,2021,IL,CREATIVE BIOTHERAPEUTICS LLC,12/31/2021,255700.0
"=""2044034""",no,"SCC-CVIC-PG Track A:   Enabling Safe, Community-wide Bike-to-Work Strategies via Participatory Sensing",CNS,01/15/2021,2021,CA,University of California-Los Angeles,09/30/2021,49936.0
"=""2042881""",no,SCC-CIVIC-PG Track B: Helping Rural Counties to Enhance Flooding and Coastal Disaster Resilience and Adaptation,CNS,01/15/2021,2021,MI,Michigan Technological University,06/30/2021,49999.0
"=""2042661""",no,SCC-CIVIC-PG Track A:  Meeting COVID and Household Affordability Challenges through Flex Streets and Dynamic Bicycle Transportation Infrastructure,CNS,01/15/2021,2021,OR,University of Oregon Eugene,06/30/2021,50000.0
"=""2043611""",no,SCC-CIVIC-PG Track A: Leveraging AI-assist Microtransit to Ameliorate Spatiotemporal Mismatch between Housing and Employment,CNS,01/15/2021,2021,MI,Wayne State University,12/31/2021,49898.0
"=""2044095""",no,"SCC-CIVIC-PG Track A: Community Based Ride-Hail Pilot: One Car,  Multiple Opportunities",CNS,01/15/2021,2021,OR,University of Oregon Eugene,06/30/2021,50000.0
"=""2043385""",no,SCC-Civic-PG Track A:Flexible Mobility-as-a-Service to Improve Post-Pandemic Regional Sustainability,CNS,01/15/2021,2021,MA,Massachusetts Institute of Technology,09/30/2021,49994.0
"=""2109685""",no,I-Corps: Liquid organic anti-icer,TI,01/15/2021,2021,NM,New Mexico State University,12/31/2021,50000.0
"=""2043455""",no,SCC-CIVIC-PG Track B: Innovation for Economic Rejuvenation of Louisiana Coastal Communities,CNS,01/15/2021,2021,PA,Drexel University,06/30/2021,50000.0
"=""2043026""",no,"SCC-CIVIC-PG Track B: Co-Designing Protocols for Data Creation, Analysis, and Use among Local Care Networks in Seattle and Boston to Enhance Disaster Resilience",CNS,01/15/2021,2021,WA,University of Washington,06/30/2021,49997.0
"=""2044026""",no,SCC-CIVIC-PG Track A: Shared MicromobIlity for affordabLe-accessIblE houSing (SMILIES),CNS,01/15/2021,2021,AR,University of Arkansas,10/31/2021,50000.0
"=""2043877""",no,SCC-CIVIC-PG Track B: Building PreK-12 School Resilience in the Face of COVID-19,CNS,01/15/2021,2021,TX,Texas A&M University,06/30/2021,50000.0
"=""2043858""",no,SCC-CIVIC-PG Track A: Data-driven and Community Engaged Planning Tools For Addressing Spatial Mismatch,CNS,01/15/2021,2021,PA,University of Pennsylvania,06/30/2021,49825.0
"=""2043618""",no,SCC-CIVIC-PG Track B: Low-Cost Efficient Wireless Intelligent Sensors (LEWIS) for Greater Preparedness and Resilience to Post-Wildfire Flooding in Native American Communities,CNS,01/15/2021,2021,NM,University of New Mexico,06/30/2021,50000.0
"=""2042216""",no,SCC-CIVIC-PG Track B: Improving the Post-Flood Financial Resiliency of Low- and Moderate-Income Households,CNS,01/15/2021,2021,PA,University of Pennsylvania,06/30/2021,49658.0
"=""2044111""",no,SCC-CIVIC-PG Track B: Developing Low Power Wide Area Sensor Networks to Improve Cold Region Disaster Prediction and Management in the Fairbanks North Star Borough,CNS,01/15/2021,2021,AK,University of Alaska Fairbanks Campus,06/30/2021,49966.0
"=""2043526""",no,SCC-CIVIC-PG Track B: Digital Backpack: Enabling Offline Web-based Content Access to Promote Student Academic Resiliency in Acute and Chronic Disaster Situations,CNS,01/15/2021,2021,AZ,Northern Arizona University,08/31/2021,49436.0
"=""2043431""",no,SCC-CIVIC-PG Track A: Piloting On-Demand Multimodal Transit in Atlanta,CMMI,01/15/2021,2021,GA,Georgia Tech Research Corporation,09/30/2021,47793.0
"=""2043539""",no,SCC-CIVIC-PG Track A: Overcoming Mobility Inequity With New Open-Access Tools for Analyzing Spatial Accessibility,CNS,01/15/2021,2021,IL,University of Chicago,06/30/2021,50000.0
"=""2043412""",no,Open-Source Renewables: Coupling Resilience to Natural Disasters with Environmental Justice,CNS,01/15/2021,2021,CA,Harvey Mudd College,06/30/2021,46840.0
"=""2043710""",no,SCC-CIVIC-PG Track B: Community-Centric Pre-Disaster Mitigation with Unmanned Aerial and Marine Systems,CNS,01/15/2021,2021,TX,Texas A&M Engineering Experiment Station,06/30/2021,49998.0
"=""2043330""",no,"SCC-CIVIC-PG Track A: Undesigning the redline and reimagining mobility investments to equitably link jobs, affordable housing, and services",CNS,01/15/2021,2021,CO,University of Colorado at Denver-Downtown Campus,06/30/2021,49889.0
"=""2043981""",no,"SCC-CIVIC-PG Track B Strengthening Community Resiliency through Extended Reality (XR):  Engaging Small, Under-Resourced Municipalities in Planning & Execution of Government",CNS,01/15/2021,2021,MO,University of Missouri-Saint Louis,06/30/2021,49986.0
"=""2043955""",no,"SCC-CIVIC-PG Track A: Building Neighborhood Density, Mobility, and Affordability Through Regulatory Reform: An Action Plan for Newark, NJ",CNS,01/15/2021,2021,NY,New York University,06/30/2021,49997.0
"=""2044013""",no,SCC-CIVIC-PG Track B: Community Resilience Micro-Bonds to Balance Cost and Social Equity among Stakeholders,CNS,01/15/2021,2021,MO,Missouri University of Science and Technology,12/31/2021,50000.0
"=""2035834""",no,SBIR Phase I:  Rapid repurposing and translation of COVID-19 therapeutics using a AI-based biosimulation platform: application to ACE2 and Ca2+ multi-target therapies (COVID-19),TI,01/15/2021,2021,CA,"VERISIM LIFE, INC.",12/31/2021,255908.0
"=""2043736""",no,SCC-CIVIC-PG Track B:  UNUM: Unification for Underground resilience Measures,CNS,01/15/2021,2021,NY,New York University,06/30/2021,49997.0
"=""2044107""",no,SCC-CIVIC-PG Track A:CaReDeX: Enabling Disaster Resilience in Aging Communities via a  Secure Data Exchange,CNS,01/15/2021,2021,CA,University of California-Irvine,06/30/2021,49999.0
"=""2043847""",no,SCC-CIVIC-PG Track B: Remote Monitoring of Small Rural Water Systems to Ensure Safe Drinking Water through Disasters and Natural Recovery,CNS,01/15/2021,2021,MA,University of Massachusetts Amherst,06/30/2021,50000.0
"=""2112759""",no,Chemistry Early Career Investigator Workshop,CHE,01/15/2021,2021,OR,Reed College,12/31/2021,15986.0
"=""2017729""",no,"Doctoral Dissertation Research: Nutrient Pollution, Riverine Mud Investment, and Environmental Governance",BCS,01/15/2021,2021,TX,William Marsh Rice University,12/31/2021,25175.0
"=""2043358""",no,SCC-CIVIC-PG Track B: Hoomalu Halelea - Community-led Innovation for Integrated Flood Resilience,CNS,01/15/2021,2021,HI,University of Hawaii,09/30/2021,49997.0
"=""2035934""",no,"SBIR Phase I: Gentle:  A Smart, Affordable, Soft Gripper for Robotic Food Picking and Packaging",TI,01/01/2021,2021,MA,UBIROS INC.,12/31/2021,256000.0
"=""2035671""",no,SBIR Phase I:  Self-defense wristband,TI,01/01/2021,2021,NC,"WEARABLE DEFENSE, LLC",11/30/2021,256000.0
"=""2011514""",no,CRCNS US-Spain Research Proposal: Serial dependence in working memory,IIS,01/01/2021,2021,NC,Wake Forest University School of Medicine,10/31/2021,670680.0
"=""2042030""",no,I-Corps:  Behavioral Biometrics for Preventing and Detecting Digital Frauds,TI,01/01/2021,2021,NY,Clarkson University,12/31/2021,50000.0
"=""2040622""",no,2021 CRCNS Principal Investigators Meeting,IIS,01/01/2021,2021,NY,New York University Medical Center,12/31/2021,49619.0
"=""2036023""",no,SBIR Phase I:  An innovative calibration software to suppress torque ripple and improve performance of electric motors.,TI,01/01/2021,2021,PA,IQInetics Technologies Inc.,12/31/2021,255238.0
"=""2026203""",no,STTR Phase I:  Haptics in Telerobotics for Improved Remote Dexterity,TI,01/01/2021,2021,CA,Tangible Research Inc.,12/31/2021,256000.0
"=""2111653""",no,"NSF Future of Semiconductors and Beyond Workshop: Materials, Devices, and Integration, March 2021",CMMI,01/01/2021,2021,IN,University of Notre Dame,12/31/2021,43176.0
"=""2103471""",no,MUON Workshop,DMR,01/01/2021,2021,PA,Materials Research Society,12/31/2021,5000.0
"=""2111191""",no,"Workshop on Future of Semiconductors and Beyond: Devices and Technologies: To Be   Held Virtually Feb 8-9, and 17-18, 2021.",ECCS,01/01/2021,2021,CA,University of California-Los Angeles,12/31/2021,49999.0
"=""2011715""",no,CRCNS US-French Research Proposal: Advanced Spatiotemporal Statistical Models for Quantification and Estimation of Functional Connectivity: Q-FunC,IIS,01/01/2021,2021,CA,University of California-Santa Barbara,07/31/2021,388943.0
"=""2035375""",no,Catalyzing Systemic Change in Undergraduate Mathematics: A Convening of Mathematics Leaders,DUE,01/01/2021,2021,DC,Mathematical Association of America,12/31/2021,49135.0
"=""2036315""",no,SBIR Phase I:  Digital Imaging Radar for Autonomy Infrastructure,TI,01/01/2021,2021,MA,"AURA INTELLIGENT SYSTEMS, INC.",09/30/2021,256000.0
"=""2045707""",no,I-Corps:  A customizable handheld bioprinter for the in situ deposition of self-healing and polymer-based hydrogels,TI,01/01/2021,2021,NJ,Rowan University,12/31/2021,50000.0
"=""2030197""",no,SBIR Phase I: COVID-19: Self-Disinfecting Nanofiber Filters and Reusable Facemasks,TI,01/01/2021,2021,AZ,"BAONANO, LLC",09/30/2021,256000.0
"=""2051387""",no,I-Corps:  Transimpedance amplifier (TIA) for sensing systems that converts sensor current to voltage and amplifies the signal,TI,01/01/2021,2021,FL,University of South Florida,06/30/2021,50000.0
"=""2026607""",no,FW-HTF-P: Understanding the Social and Ethical Implications of Algorithmic Decision Making by Nurses Using the Rothman Index in a Large-Scale Hospital Setting,IIS,01/01/2021,2021,WI,Marquette University,12/31/2021,150000.0
"=""2008228""",no,CHS: Small: DeepCrowd: A Crowd-assisted Deep Learning-based Disaster Scene Assessment System with Active Human-AI Interactions,IIS,01/01/2021,2021,IN,University of Notre Dame,06/30/2021,499786.0
"=""2111828""",no,Workshop on Overcoming Measurement Barriers to Internet Research,CNS,01/01/2021,2021,CA,University of California-San Diego,12/31/2021,49999.0
"=""2029881""",no,Collaborative Research: SaTC: CORE: Small: Privacy protection of Vehicles location in Spatial Crowdsourcing under realistic adversarial models,CNS,01/01/2021,2021,NJ,Rowan University,08/31/2021,227107.0
"=""2011044""",no,NSF Postdoctoral Fellowship in Biology FY 2020,DBI,01/01/2021,2021,NY,Bond                    Matthew,03/31/2021,0.0
"=""1945659""",no,CAREER: From Desert to Coastal Rainforest Soils- How do fungi transform minerals deployed across natural weathering gradients?,EAR,01/01/2021,2021,OR,Oregon State University,12/31/2021,187241.0
"=""2017906""",no,Collaborative research: How variable is magma decompression rate during a single eruption?,EAR,01/01/2021,2021,VT,Middlebury College,05/31/2021,58190.0
"=""2049782""",no,Doctoral Dissertation Research in DRMS: Building a comprehensive understanding of enterprise risks and their interdependencies for improved risk-intelligence,SES,01/01/2021,2021,IN,Purdue University,12/31/2021,37975.0
"=""2038102""",no,EAGER: Archaeological Investigation of Site Form and Function during the Settlement Period,OPP,01/01/2021,2021,RI,Brown University,11/30/2021,197832.0
"=""2120413""",no,Efficient Ensemble Methods for Predictive Fluid Flow Simulations Subject to Uncertainty,DMS,01/01/2021,2021,FL,University of Florida,08/31/2021,16172.0
"=""2036690""",no,SBIR Phase I: Artificial Intelligence (AI) Enabled 3-Dimensional (3D) Imaging for COVID-19,TI,01/01/2021,2021,UT,nView medical Inc.,09/30/2021,256000.0
"=""2051510""",no,EAGER: Requisite lifetimes for coherent transition pathways in electron transfer flavoprotein: a quantum biology approach,MCB,01/01/2021,2021,MD,Johns Hopkins University,12/31/2021,300000.0
"=""2033314""",no,SBIR Phase I:Automatic Touch Screen Disinfection (COVID-19),TI,01/01/2021,2021,CA,Innovasonic,12/31/2021,255730.0
"=""2036455""",no,SBIR Phase I:  Use of ultraviolet light as a treatment for pathogens in strawberry fields,TI,01/01/2021,2021,CA,TRIC ROBOTICS LLC,09/30/2021,256000.0
"=""2041414""",no,"I-Corps:   A device to improve the ability to monitor the fetus and uterus during pregnancy, labor, and delivery",TI,01/01/2021,2021,NY,Syracuse University,06/30/2021,50000.0
"=""2041676""",no,I-Corps:  Real-time characterization using in-line angular scatterometry during high-speed roll-to-roll fabrication processes,TI,01/01/2021,2021,NM,University of New Mexico,10/31/2021,50000.0
"=""2014786""",no,RUI: Investigating Spin Currents from Nuclear Field Gradients,DMR,01/01/2021,2021,IN,University of Evansville,10/31/2021,116739.0
"=""2025067""",no,"EF: Collaborative Research: MTM 2: Marine Invertebrate Microbiome Assembly, Diversification, and Coevolution",EF,01/01/2021,2021,AL,University of Alabama at Birmingham,09/30/2021,536922.0
"=""2034987""",no,SBIR Phase I:  Modular And Reconfigurable Electromagnetic Navigation System For Surgical Interventions And Medical Robotics,TI,01/01/2021,2021,MN,RADWAVE TECHNOLOGIES INC.,12/31/2021,256000.0
"=""2024267""",no,Collaborative Research: HNDS-I: IDEANet: Integrating Data Exchange and Analysis of Networks,BCS,01/01/2021,2021,NC,University of North Carolina at Chapel Hill,08/31/2021,383608.0
"=""2112689""",no,Examining the Persistance and Motivation of STEM Pre-Service Teachers of Color in the Sherman STEM Teacher Scholars Program,DGE,01/01/2021,2021,MD,University of Maryland Baltimore County,10/31/2021,48765.0
"=""2033909""",no,SBIR Phase I: COVID-19: Robots for Automating Indoor Disinfection Tasks with Existing Non-Autonomous Devices,TI,01/01/2021,2021,MA,Thinking Robots Inc.,12/31/2021,253836.0
"=""2050689""",no,I:Corps:  Interactive web-based gaming system for teaching financial literacy,TI,01/01/2021,2021,NM,University of New Mexico,12/31/2021,50000.0
"=""2048759""",no,I-Corps:  Highly Conductive and Additive-free Aqueous MXene Inks for Smart Textile Applications,TI,01/01/2021,2021,PA,Drexel University,06/30/2021,50000.0
"=""2052478""",no,I-Corps:  Scheduling software to enable visualization of changes for the construction industry,TI,01/01/2021,2021,CA,Stanford University,12/31/2021,50000.0
"=""2044589""",no,I-Corps:  Water filtration systems that integrate organic antibacterial membranes,TI,01/01/2021,2021,PR,University of Puerto Rico-Rio Piedras,12/31/2021,50000.0
"=""2113910""",no,"Audit of the Leidos, Inc.",OPP,12/17/2020,2020,VA,DEFENSE CONTRACT AUDIT AGENCY,12/17/2021,0.0
"=""2034020""",no,SBIR Phase I: Auto Pairing Direct to Cellular Telehealth Gateway for Improved COVID-19 Home Health Monitoring Adherence,TI,12/15/2020,2020,TX,Birkeland Current LLC,09/30/2021,255430.0
"=""2028635""",no,Bioengineering in Microgravity Workshop; International Space Station US National Laboratory Virtual Symposium,CMMI,12/15/2020,2020,FL,"Center for the Advancement of Science in Space, Inc.",11/30/2021,30000.0
"=""2027568""",no,SBIR Phase I:  Consumer Centric Parametric Insurance,TI,12/15/2020,2020,CA,SENSIBLE WEATHER CO,05/31/2021,256000.0
"=""2112538""",no,Suitability and Credentialing,DAS,12/15/2020,2020,DC,"PERSONNEL MANAGEMENT, U S OFFICE OF",12/15/2021,5604.0
"=""2030629""",no,STTR Phase I: Smart IoT Wearable for Remote Monitoring and Assessment of COVID-19 Patients (COVID-19),TI,12/15/2020,2020,MD,LASARRUS CLINIC AND RESEARCH CENTER,11/30/2021,256000.0
"=""2103067""",no,RAPID: Collaborative Research: Disentangling the effects of heat stress versus bleaching phenotype on coral performance,OCE,12/15/2020,2020,RI,University of Rhode Island,11/30/2021,46154.0
"=""2018902""",no,RCN-UBE Incubator: Undergraduate Learning Environments in Biology,DBI,12/15/2020,2020,FL,The University of Central Florida Board of Trustees,01/31/2021,74319.0
"=""2050393""",no,Microbes on Biomedical Interfaces,MCB,12/15/2020,2020,NY,American Institute of Chemical Engineers,11/30/2021,6887.0
"=""2102193""",no,NCSE Drawdown 2021: Research to Action: Science and  Solutions for a Planet Under Pressure,RISE,12/15/2020,2020,DC,National Council for Science and the Environment/CEDD,11/30/2021,59947.0
"=""2026071""",no,"SBIR Phase I:  Developing a generative framework to assess farmland resilience based on artificial intelligence, satellite data, and stochastic weather modeling",TI,12/15/2020,2020,IL,ASPIRING UNIVERSE CORPORATION,11/30/2021,255983.0
"=""2112530""",no,IAA for special issuance passports Department of State,DAS,12/04/2020,2020,DC,DEPT OF STATE,12/04/2021,1295.0
"=""2105978""",no,EEO Case Processing,OCR,12/04/2020,2020,DC,UNITED STATES POSTAL SERVICE,12/04/2021,102000.0
"=""2035898""",no,SBIR Phase I:  A Novel Disinfection Method to Prevent Infection in Peritoneal Dialysis,TI,12/01/2020,2020,NY,"Relavo, Inc",08/31/2021,255750.0
"=""2036010""",no,"SBIR Phase I:A Safer, Faster, Simpler and More Cost-Effective System for Tissue Removal in Laparoscopic Hysterectomy and Other Minimally Invasive Surgery",TI,12/01/2020,2020,CA,"CLARIA MEDICAL, INC.",12/31/2021,256000.0
"=""2106050""",no,Radio Support FY 2021,OIG,12/01/2020,2020,DC,Department of Homeland Security,12/01/2021,4272.0
"=""2105652""",no,RAPID: Collaborative Research: The Integrity of Mail Voting,SES,12/01/2020,2020,NM,University of New Mexico,11/30/2021,10342.0
