award_id,cancelled_trump,title,directorate,start_date,state,org_name,end_date,year,award_amount
"=""1850696""",yes,Geotechnical Site Characterization with 3-D Seismic Waveform Tomography,CMMI,08/16/2018,FL,University of Florida,06/30/2020,2020,103277.0
"=""1913726""",yes,"Collaborative Research: Multi-Scale, Multi-Rate Spatiotemporal Optimal Control with Application to Airborne Wind Energy Systems",ECCS,08/16/2018,NC,North Carolina State University,08/31/2020,2020,182795.0
"=""1901727""",yes,Collaborative Research: The Proximate Basis of Individual Variation in Phenotypic Plasticity,IOS,08/16/2018,IL,University of Illinois at Chicago,03/31/2020,2020,52164.0
"=""1830177""",yes,Design and Development: Workshop Proposal for Emerging Engineering Educators Making Academic Change Happen (E3 MACH),EEC,08/15/2018,IN,Rose-Hulman Institute of Technology,07/31/2019,2019,49657.0
"=""1826250""",yes,Mechanobiology of Asymmetric Myelin Membranes at Multiple Length Scales,CMMI,08/15/2018,OH,University of Akron,02/29/2020,2020,254893.0
"=""1832778""",yes,"The Thirteenth (13th) International School/Symposium for Space Simulations; Los Angeles, California; September 6-14, 2018",AGS,08/15/2018,CA,University of California-Los Angeles,07/31/2019,2019,25000.0
"=""1807863""",yes,Chain Growth Polycondensation via Substituent Effects for the Synthesis of Functional Rigid Rod Polymer Brushes,CHE,08/15/2018,CO,Colorado School of Mines,06/30/2020,2020,420000.0
"=""1836669""",yes,Doctoral Dissertation Improvement Award: Development of Human Technological Abilities,BCS,08/15/2018,NY,CUNY Graduate School University Center,07/31/2019,2019,12473.0
"=""1809639""",yes,Investigating the HIV/AIDS Disparity with Cultural Geography and Public Health Methods,SMA,08/15/2018,NC,Scott                   Darius         D,07/31/2020,2020,138000.0
"=""1822559""",yes,The Development of Social Complexity in a Mobile Society,BCS,08/15/2018,CT,Yale University,12/31/2020,2020,211161.0
"=""1838259""",yes,Student Travel Grant for 2018 Principles of Knowledge Representation and Reasoning Conference and Doctoral Consortium,IIS,08/15/2018,AZ,Arizona State University,07/31/2019,2019,10000.0
"=""1801539""",yes,SaTC: CORE: Medium: Situation-Aware Identification and Rectification of Regrettable Privacy Decisions,CNS,08/15/2018,PA,Pennsylvania State Univ University Park,09/30/2018,2018,221525.0
"=""1806218""",yes,Quantum Field Theory and Cosmology,PHY,08/15/2018,FL,University of Florida,07/31/2020,2020,50000.0
"=""1821010""",yes,Intrinsic Complexity of Random Fields and Its Connections to Random Matrices and Stochastic Differential Equations,DMS,08/15/2018,CA,University of California-Irvine,09/30/2020,2020,99996.0
"=""1808696""",yes,Expressive Writing as an Emotion Regulation Intervention for Improving Cancer Caregiver and Patient Health,SMA,08/15/2018,MO,Eldesouky               Lameese,07/31/2020,2020,69000.0
"=""1747432""",yes,Doctoral Dissertation Research: State Violence and the Struggle for Life,SES,08/15/2018,IL,University of Chicago,12/31/2019,2019,18900.0
"=""1755321""",yes,Collaborative research: Microscopic fracturing and macroscopic weakening: A novel model for bedrock fracturing by biotite weathering,EAR,08/15/2018,GA,Georgia Tech Research Corporation,07/31/2019,2019,253190.0
"=""1826100""",yes,Collaborative Research: Tuning Properties of Bi-Continuous Piezoelectric Composites via Additive Manufacturing,CMMI,08/15/2018,MS,Mississippi State University,04/30/2020,2020,204696.0
"=""1746121""",yes,Doctoral Dissertation Research: The Effects of Race and Gender on Evaluations of Black Women,SES,08/15/2018,MD,"University of Maryland, College Park",07/31/2019,2019,22800.0
"=""1842440""",yes,EAGER: T1-iSDA - Bringing NAAT-like sensitivity to (nearly) instrument-free measurement of protein concentration,CBET,08/15/2018,WA,University of Washington,07/31/2019,2019,99722.0
"=""1824630""",yes,Doctoral Dissertation Research: External and Internal Structure of Extant and Fossil Hominid Calcanei,BCS,08/15/2018,MD,Johns Hopkins University,06/30/2020,2020,32742.0
"=""1827720""",yes,PFI-TT:Development of an efficient fiber interface for Integrated lithium-niobate Modulators.,TI,08/15/2018,MA,Harvard University,01/31/2020,2020,200000.0
"=""1827910""",yes,A Social-Network Study of a Conflict over Pesticide Use,SES,08/15/2018,RI,Brown University,12/31/2020,2020,151150.0
"=""1836080""",yes,QLC: EAGER: Collaborative Research: Dissecting many-body correlations in matter by quantum process tomography,CHE,08/15/2018,TX,University of Houston,07/31/2020,2020,43057.0
"=""1807510""",yes,Collaborative Research: Next Generation Rigid Rod Polymers through Combined Computation and Experimentation,CHE,08/15/2018,OH,Case Western Reserve University,01/31/2020,2020,335812.0
"=""1815691""",yes,"SaTC: TTP: Small: STINGAR - Deployment of highly automated, reliable, and fast cybersecurity threat response systems",CNS,08/15/2018,NC,Duke University,07/31/2020,2020,499692.0
"=""1816540""",yes,RI: Small: Exploiting Global Structure in Robot Decision Problems,IIS,08/15/2018,NC,Duke University,01/31/2020,2020,348774.0
"=""1826220""",yes,Doctoral Dissertation Research: Dietary and sociocultural change and the human oral microbiome,BCS,08/15/2018,NJ,Rutgers University New Brunswick,07/31/2019,2019,22243.0
"=""1809470""",yes,Bioarchaeological and Forensic Applications of Oxygen and Strontium Isoscape Methods,SMA,08/15/2018,TN,Scaffidi                Cassandra      K,07/31/2020,2020,148000.0
"=""1841220""",yes,EAGER: An Innovative Modelling Approach to Predict Non-Equilibrium Phases Produced in Metal Additive Manufacture Processes,CMMI,08/15/2018,AL,University of Alabama in Huntsville,01/31/2020,2020,208742.0
"=""1827671""",yes,PFI-TT: Development of a Single-Molecule Electronic Biosensor,TI,08/15/2018,CA,University of California-Irvine,03/31/2020,2020,254029.0
"=""1836723""",yes,Rational Design of Dynamic Antifouling Material Topographies for Safer Medical Devices,DMR,08/15/2018,NY,Syracuse University,07/31/2020,2020,100000.0
"=""1841562""",yes,NSF Student Travel Grant for the ACM Conference on Information-Centric Networking 2018 (ACM ICN 2018),CNS,08/15/2018,MA,Massachusetts Institute of Technology,07/31/2020,2020,10000.0
"=""1747642""",yes,Doctoral Dissertation Research: The Impact of NGO Service Provision,SES,08/15/2018,PA,University of Pennsylvania,07/31/2020,2020,14996.0
"=""1842963""",yes,"Travel Support for RF Ionospheric Interactions Workshop; Arlington, VA; July 29 - August 1, 2018",AGS,08/15/2018,FL,University of Florida,07/31/2019,2019,29911.0
"=""1747562""",yes,Doctoral Dissertation Research: Using Prospect Theory and Human Perceptions of Wildlife to Predict Support for Invasive Species Management.,SES,08/15/2018,CA,University of California-Santa Barbara,07/31/2020,2020,16885.0
"=""1747484""",yes,Doctoral Dissertation Research: Collective Security and Jurisdictional Conflicts,SES,08/15/2018,CA,University of California-Los Angeles,07/31/2019,2019,18773.0
"=""1842021""",yes,RAPID Proposal:   Constraining kinematics of the Whillans/Mercer Ice Stream Confluence,OPP,08/15/2018,ME,University of Maine,07/31/2020,2020,48438.0
"=""1815535""",yes,CIF: RI: Small: Information-theoretic measures of dependencies and novel sample-based estimators,IIS,08/15/2018,IL,University of Illinois at Urbana-Champaign,07/31/2019,2019,450000.0
"=""1839465""",yes,Grants.gov 2018,BFA,08/15/2018,DC,Department of Health & Human Services,08/31/2019,2019,259827.0
"=""1849725""",yes,"RAPID: Evaluation of Changes to Soil Hydrologic Properties in Response to Wildfire in a Semi-arid Sagebrush Steppe Environment with Abandoned Mine Pollution ? Perry Canyon, NV",EAR,08/15/2018,NV,"Board of Regents, NSHE, obo University of Nevada, Reno",07/31/2020,2020,31452.0
"=""1827445""",yes,"Biological Collections: Their Past, Present, and Future Contributions and Options for Sustaining Them",DBI,08/15/2018,DC,National Academy of Sciences,12/31/2020,2020,665008.0
"=""1852554""",yes,EAGER: TWC: Collaborative: iPrivacy: Automatic Recommendation of Personalized Privacy Settings for Image Sharing,CNS,08/15/2018,MO,University of Missouri-Columbia,08/31/2019,2019,120679.0
"=""1813464""",yes,III: Small: Predictive Analysis of Diabetes Dedicated Social Networks,IIS,08/15/2018,AZ,Arizona State University,04/30/2020,2020,462560.0
"=""1830705""",yes,Doctoral Dissertation Improvement Award: Behavioral and Environmental Adaptation in Alaska and the Yukon,BCS,08/15/2018,MI,Regents of the University of Michigan - Ann Arbor,07/31/2020,2020,24605.0
"=""1830635""",yes,LEAP HI: Manufacturing USA:  Energy Efficient Processing of  Thermoset Polymers and Composites,CMMI,08/15/2018,IL,University of Illinois at Urbana-Champaign,01/31/2020,2020,638978.0
"=""1827585""",yes,PFI-TT: Rechargeable Battery Cell Testing with  magnetic resonance imaging (MRI).,TI,08/15/2018,NY,New York University,01/31/2020,2020,200000.0
"=""1811675""",yes,III: Small: Deep Learning for Gene Expression Pattern Image Analysis,IIS,08/15/2018,WA,Washington State University,01/31/2019,2019,499957.0
"=""1758264""",yes,Effective Novice Teachers: A Study of How Systems of Support Can Transform the Clinical Experience During Teacher Preparation,DUE,08/15/2018,WA,University of Washington,12/31/2018,2018,800000.0
"=""1839694""",yes,EAGER: Free Energy Sampling of Biomolecular Dynamics at Biological Timescales,CHE,08/15/2018,FL,Florida State University,07/31/2019,2019,95010.0
"=""1842064""",yes,RAPID:  High-Resolution Gravity for Thwaites Glacier,OPP,08/15/2018,NY,Columbia University,07/31/2020,2020,126000.0
"=""1822184""",yes,Planning IUCRC at City College of New York:  Center for Building Energy Smart Technology (BEST),EEC,08/15/2018,NY,CUNY City College,07/31/2019,2019,15000.0
"=""1811824""",yes,Symmetry and Self-Similar Structures in Geometry and Topology,DMS,08/15/2018,MI,Regents of the University of Michigan - Ann Arbor,11/30/2018,2018,141586.0
"=""1700444""",yes,Complexity of Combinatorial Sequences,DMS,08/15/2018,CA,University of California-Los Angeles,07/31/2020,2020,120000.0
"=""1848713""",yes,"(HBCU) Geosciences Workshop: Maximizing Geosciences Opportunities Through Interdisciplinary Engagement and Outreach: September 26-28, 2018 - Hampton, VA",RISE,08/15/2018,FL,Florida Agricultural and Mechanical University,01/31/2020,2020,49897.0
"=""1828023""",yes,Collaborative Research: A four-dimensional view of deformation in the Eastern Alaska Range - where did the slip on the Denali fault go?,EAR,08/15/2018,AK,University of Alaska Fairbanks Campus,01/31/2021,2021,100484.0
"=""1814253""",yes,Two Conjectures on Finite  Gabor Systems,DMS,08/15/2018,MD,"University of Maryland, College Park",10/31/2020,2020,222100.0
"=""1847753""",yes,Network Embedded Storage and Compute (NESCO),OAC,08/15/2018,MD,"University of Maryland, College Park",07/31/2020,2020,299817.0
"=""1837583""",yes,RoL: FELS:  EAGER:  Exploring the adaptive possibilities of 'redundancy' in a plant defense hormone signaling pathway,IOS,08/15/2018,WA,University of Washington,01/31/2021,2021,300000.0
"=""1807522""",yes,Collaborative Research: Targeted resampling of deep polar ice cores using information theory,OPP,08/15/2018,CO,University of Colorado at Boulder,07/31/2020,2020,94505.0
"=""1820972""",yes,"Improvements in Facilities, Communication and Equipment at Osa Conservation Osa Verde Biological Station, Costa Rica",DBI,08/15/2018,VA,Friends of the Osa,07/31/2020,2020,201070.0
"=""1808625""",yes,Plasmoresistor device for optoelectronic transduction,ECCS,08/15/2018,MO,Washington University,01/31/2019,2019,329999.0
"=""1836505""",yes,EAGER: Establishing a Numerical Framework for Multi-scale Simulations of Wildfire Spread and Smoke Dispersion,CBET,08/15/2018,TX,University of Texas at Dallas,07/31/2020,2020,90054.0
"=""1840956""",yes,EAGER Electrically Driving the Microbial Conversion of Nitrogen Gas into Ammonia,CBET,08/15/2018,NC,North Carolina State University,07/31/2020,2020,133481.0
"=""1836626""",yes,Doctoral Dissertation Improvement Grant: Ecosystem Indicators of Productivity of Lithic-Mulched Fields,BCS,08/15/2018,AZ,University of Arizona,07/31/2019,2019,22883.0
"=""1809936""",yes,Dense Polarization-Keyed Fiber Optic Communication System,ECCS,08/15/2018,OK,University of Oklahoma Norman Campus,07/31/2020,2020,118517.0
"=""1804736""",yes,Collaborative Research: Application of fluorescence spectroscopy for the characterization of dissolved organic matter: Disentangling common misconceptions and underlying chemistry,CBET,08/15/2018,MT,Montana State University,05/31/2020,2020,102335.0
"=""1838316""",yes,RoL: FELS: EAGER Rules for cellular adaptation to the mechanical properties of their environment,MCB,08/15/2018,FL,University of Florida,11/30/2020,2020,320370.0
"=""1747436""",yes,Doctoral Dissertation Research Improvement Grant in Political Science: Representation and Political Support in the Face of Inequality,SES,08/15/2018,KY,University of Kentucky Research Foundation,07/31/2019,2019,21897.0
"=""1747407""",yes,Doctoral Dissertation Research:  Coup-Proofing Democracy,SES,08/15/2018,NJ,Princeton University,07/31/2019,2019,18900.0
"=""1830766""",yes,SBIR Phase II:  Spectroscopy and imaging of irregular surfaces using confocal microscopy,TI,08/15/2018,WA,"KLAR SCIENTIFIC, INC.",01/31/2021,2021,904550.0
"=""1833126""",yes,38th Southeastern-Atlantic Regional Conference on Differential Equations (SEARCDE),DMS,08/15/2018,GA,University of North Georgia,07/31/2019,2019,24000.0
"=""1827726""",yes,PFI-TT: Pushing the limits of color quality and efficiency in solid state lighting with colloidal quantum dots.,TI,08/15/2018,NY,Columbia University,01/31/2020,2020,200000.0
"=""1806926""",yes,Collaborative Research: A Quantitative Framework for the Flow of Metals in Nearby Galaxies,AST,08/15/2018,TX,University of Texas at Austin,09/30/2019,2019,255632.0
"=""1838569""",yes,Doctoral Dissertation Improvement Award: Tropical Forest Mobility and Subsistence,BCS,08/15/2018,AZ,Arizona State University,07/31/2020,2020,12981.0
"=""1841238""",yes,"Conference: Emergent Technologies for Intelligent Networks of Sensors and Actuators Conference, TO BE Held in Washington DC, March 2019",ECCS,08/15/2018,CA,University of California-Davis,07/31/2020,2020,21545.0
"=""1841897""",yes,Workshop on Plasma Physics of Neutron Star Mergers,PHY,08/15/2018,NY,Columbia University,07/31/2019,2019,12135.0
"=""1753759""",yes,Collaborative Research: Lithosphere-scale anisotropic imaging across the Eastern North American Margin's ocean-continent transition,OCE,08/15/2018,AZ,University of Arizona,12/31/2019,2019,241256.0
"=""1800689""",yes,Discrete Schrodinger Operators and Related Models,DMS,08/15/2018,GA,Georgia Tech Research Corporation,10/31/2020,2020,124302.0
"=""1754658""",yes,SG:  Synthetic analysis of the importance of species richness to ecosystem services in natural systems,DEB,08/15/2018,NJ,Rutgers University New Brunswick,05/31/2019,2019,149998.0
"=""1810428""",yes,A Ultra Efficient Composite Modularized Power Delivery Architecture for Solar Farm and Data Center,ECCS,08/15/2018,ND,North Dakota State University Fargo,01/31/2020,2020,299999.0
"=""1812088""",yes,Third Workshop on Higher-Order Asymptotics and Post-Selection Inference,DMS,08/15/2018,MO,Washington University,07/31/2019,2019,7000.0
"=""1842567""",yes,"NSF Nanoscale Science and Engineering (NSE) 2018 Grantees Conference, at  Westin Alexandria Hotel, Alexandria, VA, on December 6-7, 2018",ECCS,08/15/2018,MA,Harvard University,07/31/2019,2019,113013.0
"=""1844975""",yes,Graduate Statistics Curriculum at a Crossroads,DMS,08/15/2018,CA,University of California-Berkeley,07/31/2020,2020,68378.0
"=""1848627""",yes,CFOC Federal Interagency Management Council Initiatives,BFA,08/15/2018,DC,General Services Administration,08/31/2019,2019,85839.0
"=""1746447""",yes,Doctoral Dissertation Research: The Coercive Use of Population Displacement in Civil Conflict,SES,08/15/2018,CA,University of California-Berkeley,06/30/2019,2019,20569.0
"=""1815697""",yes,RI: Small: Learning discrete structure from continuous spaces,IIS,08/15/2018,OH,"OHIO STATE UNIVERSITY, THE",10/31/2020,2020,450000.0
"=""1849598""",yes,RAPID: Improving Predictions of Evacuation Decisions,BCS,08/15/2018,TX,University of Texas Medical Branch at Galveston,07/31/2019,2019,19695.0
